file,psnr,ssim,lpips
001854.npy,25.257280994476908,0.4183034522056887,0.16397133469581604
001950.npy,22.233641340666285,0.7142356361503824,0.14027084410190582
001982.npy,30.408069184520397,0.7661042076940536,0.0874023288488388
001990.npy,26.292810639301077,0.7296430930691333,0.10231729596853256
002143.npy,25.188563868655045,0.8332145413621143,0.15978990495204926
002144.npy,25.050871613839337,0.8397239291099403,0.10797259211540222
002161.npy,29.596336615597913,0.8110877391375555,0.07327607274055481
002163.npy,21.18437011279103,0.6642909747861586,0.14707735180854797
002174.npy,28.244828459340997,0.6242519807085991,0.06441758573055267
002400.npy,24.472928414068427,0.5428968813246489,0.11205562949180603
002675.npy,26.109155702835018,0.4765887652634978,0.17557480931282043
002733.npy,25.496298097981004,0.7898992647332345,0.07610040158033371
002913.npy,23.932145841925113,0.5376136106151056,0.13987712562084198
002976.npy,24.773284026794794,0.6621821076120064,0.12453553080558777
003002.npy,25.00334848582854,0.6449312769438866,0.1529425084590912
003026.npy,22.398455360215273,0.6332322803020031,0.12632030248641968
003076.npy,26.669519422567923,0.8143062774318885,0.11674618721008301
003101.npy,29.13773904259824,0.8133450720368177,0.11435329914093018
003103.npy,29.681857797774423,0.8684862422071323,0.08760619908571243
003126.npy,26.25946958069018,0.7793473494434441,0.19718055427074432
003127.npy,26.751004310783625,0.7700161994283982,0.13028433918952942
003307.npy,27.68473238587127,0.8298251964088045,0.08122438192367554
003326.npy,32.72956198331647,0.849390746927023,0.07661353051662445
003391.npy,22.629232645258416,0.8253923454295397,0.11732217669487
003443.npy,22.319764472169794,0.5290635446890236,0.16295363008975983
003474.npy,26.452228645264427,0.8768830487390831,0.06641396880149841
003477.npy,32.757254768656566,0.8758956034975052,0.09123047441244125
003562.npy,26.55463866936174,0.8686115530143753,0.08625951409339905
003564.npy,26.517648533536953,0.8737822980824144,0.0780121386051178
003658.npy,21.46810582205539,0.6840818437528238,0.1319628357887268
003734.npy,24.49065923660829,0.4828630529328156,0.1268605887889862
003770.npy,20.95940463426652,0.5712101551980665,0.17668533325195312
003804.npy,28.159873831835963,0.8489741167964414,0.10701429843902588
003805.npy,28.729600915340406,0.8293748505951054,0.11380842328071594
003824.npy,24.035817238919638,0.687826718896375,0.15704989433288574
003835.npy,25.069768112497222,0.8101472042571195,0.13668322563171387
003860.npy,24.55275077103616,0.7684481544203032,0.16690486669540405
003890.npy,25.477005175092025,0.6752535398110915,0.15070438385009766
003941.npy,26.97194726731695,0.7638592201144777,0.13090969622135162
003965.npy,28.317107555027413,0.8276563801755831,0.09779044985771179
004022.npy,22.707439536561942,0.6407203675456382,0.17682857811450958
004025.npy,25.168848190732934,0.6715447255968985,0.10600960999727249
004102.npy,24.235080847999203,0.7764378518125414,0.12977592647075653
004108.npy,27.309568439277292,0.8152284975263998,0.11837862432003021
004236.npy,26.9003879405723,0.8788156141093224,0.0748477354645729
004296.npy,30.86187612525206,0.8593729689813108,0.058464448899030685
004301.npy,30.00287614785823,0.8448895383129762,0.10876661539077759
004317.npy,28.837078201074494,0.8337410849766302,0.12507720291614532
004340.npy,32.57816976575177,0.8592231633601188,0.11186306178569794
004371.npy,24.554469987955873,0.8213235662954077,0.14223840832710266
004386.npy,24.396823999184086,0.8620223321894557,0.10958977043628693
004433.npy,26.464547539793198,0.8556499517464041,0.10587343573570251
004502.npy,25.5060029106032,0.8111375712202825,0.0920715406537056
004520.npy,24.62512372770913,0.8048521634920426,0.09168004989624023
004561.npy,24.726146063322687,0.8297957368757725,0.13945123553276062
004562.npy,23.960815922754396,0.8228873107538819,0.13320639729499817
004572.npy,27.504419142153832,0.8583200917826804,0.09097751975059509
004575.npy,32.55987782255708,0.8380143810367584,0.0922323539853096
004602.npy,32.849288605675554,0.8720405407853127,0.07880730926990509
004719.npy,23.51726193510327,0.7974138415059299,0.15319257974624634
004733.npy,31.370161871643113,0.8228916187326908,0.08480963855981827
004754.npy,30.909184503068513,0.7697114520291686,0.11681593954563141
